EE4603,Biomedical Imaging Systems,"The purpose of this course is to present an overview of biomedical imaging systems. The course will examine various imaging modalities including X-ray, ultrasound, nuclear, and MRI. How these images are formed and what types of information they provide will be presented. Image analysis techniques will also be discussed. Specific analysis techniques will include the analysis of cardiac ultrasound, mammography, and MRI functional imagery.",4,EE2023/BN2401
EE4604,Biological Perception in Digital Media,"In this module, we introduce the anatomy and physiology of the visual and auditory systems as well as their psychophysical characterizations. In addition, we study computational models that not only serve to provide insights into the functional organization of biological systems, but also to generate predictions for new experiments. These models are used increasingly in digital media coding and compression. They are also the basis for new generations of machines that are more aware of their environment, better adapted to the user and more intuitive to interact with. Major topics include the perception of objects, color, and motion, 3D vision, visual attention, and hearing.",4,"EE3731C or EE4704 (for AY2017 intake & after) ;
EE3731C or EE3206 (for AY2016 intake & prior)"
EE4605,Bio-Instrumentation & Signal Analysis,"This course introduces the fundamentals of medical instrumentation systems, and bio-signal processing. The physiology of bio-signals, including how they are generated, recorded/collected and are used clinically, will be presented. The purpose of the signal processing methods ranges from noise and artifact reduction to extraction of clinically significant features. The course gives each participant the opportunity to study the performance of a method on real bio-signals. The major topics covered in this module are: Basic concepts of biomedical instrumentation, Cardiovascular system and measurements, Respiratory system and measurements, Neuro-physiological measurements, Signal conditioning and various analysis (linear and nonlinear) techniques.",4,EE3731C
EE4701,Video Processing,"Digital video technology has become ubiquitous. It allows professionals and amateurs alike to easily capture, record and display moving pictures. Digital video processing algorithms have found their way into camcorders, DVD players, laptops, mobile phones, and many other devices. In this module, we discuss the theoretical foundations and practical applications of video technology. The major topics covered include video representation, motion estimation, video compression, video communication, digital video hardware, as well as video enhancement and understanding.",4,EE3206
EE4702,Game World Mechanics,"This project module gives students hands-on insights into mechanics/simulation components of a game engine. The primary focus is the underlying game logic, like game physics, artificial intelligence and world simulation (and not presentation components like graphics or sound). Brief overview and introduction lectures will be followed by small group projects. Each student will participate in three different projects of four weeks. Students will need to come up with ideas and designs of interesting subsystems, reason about the integration into a game, and implement a prototype. Example projects are explosion physics, herd animal behaviour, and thunderstorm simulation.",8,CS1010FC/CS1101C/CS1010E/CG1101 and EE3702
EE4703,Digital Media Technologies,"This module provides a broad view of the state-of-the-art in digital media technologies.  The major topics covered are: business &amp; market environment, film production technologies, TV technology, audio production, mobile media technologies, human-computer interaction and user interface design, virtual reality, mixed reality, and tangible media.",4,IT1007 or CS1010 equivalent
EE4704,Introduction to Computer Vision and Image Processing,"The goal of this module is to introduce students to the fundamental concepts underlying digital image processing and techniques for manipulating and analysing image data. This course will provide students with a good foundation in computer vision and image processing, which is important for those intending to proceed to biomedical engineering, intelligent systems and multimedia signal processing. The following topics are taught:  elements of a vision system, image acquisition, 2-D discrete Fourier transform, image enhancement techniques, theoretical basis and techniques for image compression, segmentation methods including edge detection, feature extraction including texture measurement, and object recognition.",4,"CG2023, EE2023"
EE4704E,Introduction to Computer Vision and Image Processing,"This module covers the basic concepts and techniques in computer vision and digital image processing. The following topics are taught:  elements of a vision system, image acquisition, 2-D discrete Fourier transform, image enhancement techniques, error-free and lossy compression, segmentation methods, and representation and description methods.",4,EE2009E or EE2023E
CG1111,Engineering Principles and Practice I,"This module aims to equip first year engineering students to a computer engineer's way of thinking and will focus on the engineering principles of how computer-aided systems work and fail and the engineering practice of how they are designed, built and valued. Students will be presented a practical computer engineering system, e.g., a sensorassisted autonomous vehicle, a drone, or an engineering event. They are then guided to reconstruct the system via
interconnected subsystems through laboratory sessions and group discussions, to explain using engineering principles how the system works and could fail.",6,
CG1112,Engineering Principles and Practice II,"This module will be for the students who have completed EPP I and the project scope extends to handle challenges in large-scale systems. Similar to EPP I, students will first learn the fundamental principles on certain advanced concepts and then design and programme a real-world system. The module involves designing a complex computer engineering system that facilitates information processing, real-world interfacing, and understanding the
effects of certain useful metrics such as, scaling, safety, security, sustainability, societal impact, fault-tolerant design, etc.",6,"CS1010 Programming Methodology
CG1111 Engineering Principles and Practice I"
CG2023,Signals and Systems,"This is a fundamental course in signals and systems, specially developed for computer engineering students. Signals play an important role in carrying information. In particular the idea of frequency domain analysis of signals 
and systems are important concepts for all computer engineers. The concepts which will be covered include time and frequency domain representations, Fourier 
transform, spectrum and bandwidth of a signal, frequency response of systems (Bode diagrams), sampling theorem, aliasing, signal reconstruction, and filtering.",4,MA1506 or MA1512
CG2027,Transistor-level Digital Circuits,"Building on the basic circuit concepts introduced through CG1111 and CG1112, this module introduces the fundamental concept of carriers, operating principles of PN diodes and MOSFETs. Their IV characteristic in different operating region and their impact on the performance of logic gate will also be discussed. It explains the foundational concepts of inverters and analyses their performance in terms of power and delay trade-off. It also introduces logic synthesis and the fundamental timing analysis of logic gates. Besides the
static CMOS logic, it will also cover pass logics or transmission gates logics.",2,"CG1111 Engineering Principles and Practice I OR
CG1108 Electrical Engineering OR
EG1112 Engineering Principles and Practice II"
CG2028,Computer Organization,"This module teaches students computer organization concepts and how to write efficient microprocessor programs using assembly language. The course covers computer microarchitecture and memory system fundamentals, and the ARM microprocessor instruction set. The course culminates in an assignment in which students design and implement an efficient assembly language solution to an engineering problem.",2,"CS1010 Programming Methodology,
EE2026 Digital Design / EE2020 Digital Fundamentals"
CG2271,Real-Time Operating Systems,"Real-time systems must respond quickly to inputs from the environment in order to work effectively and safely, and realtime operating systems (RTOS) are a critical part of such systems. In this course the student is exposed to basic RTOS concepts like tasks, scheduling algorithms, RTOS customisation and concurrent real-time programming. By the end of this course a student will not only understand how an RTOS is built, but will also gain practical hands-on experience in customising RTOSs and in writing real-time programs.",4,"CS1020/E Data Structures and Algorithms I
CS2040/C Data Structures and Algorithms"
CG3002,Embedded Systems Design Project,"This module introduces students to the development of a large system from conceptualisation to its final implementation. It is structured to contain substantial design and development of hardware and software components.

This module is the culminating point of a series of modules integrating the theories which students have already learnt in CG1101, CG1102/CG1103, CG2007, CG2271 and CS2103. With this capstone project, students would be able to better appreciate the relevance of the various components in the Computer Engineering curriculum to large scale computer engineering projects.",6,EE2024 and CG2271 and CS2113/T
CG3207,Computer Architecture,"This course teaches students the basics in the design of the various classes of microprocessors. Contents include design of simple micro-controllers, high performance CPU design using parallel techniques, memory organization and parallel processing systems. Topics also include the development of support tools to enable efficient usage of the developed microprocessor. The course emphasizes practical design and includes a group project for students to design and implement a microprocessor with verification on a FPGA.",4,EE2024 (for ECE AY2016 intake & prior) / CG2028 or EE2028 (for ECE AY2017 intake & after)
CG4001,B. Eng. Dissertation,"In this module, students will embark on a project that involves a mix of research, design and development components on a topic of current interest in Computer
Engineering. Students learn how to apply knowledge and skills acquired in the classroom to develop innovative ways of solving problems. In the process, students acquire skills for independent and lifelong learning. The module is normally carried out over two semesters, but may also be structured as a further 6-month extension of an existing 6-month industrial attachment, where the student works on real life projects jointly supervised by NUS faculties and industry experts.",12,Level 4 standing
CG4002,Computer Engineering Capstone Project,"This module introduces students to the development of a large system from conceptualisation to its final implementation. It is structured to contain substantial design and development of hardware and software components.
This module is the culminating point of a series of modules integrating the theories which students have already learnt in CS1010, CS2040C, CG2028, CG2271 and CS2113/T. With this capstone project, students would be able to better appreciate the relevance of the various components in the Computer Engineering curriculum to large scale computer engineering projects.",8,"CG2028 Computer Organization
CG2271 Real-Time Operating Systems
CS2113/T Software Engineering & Object-Oriented Programming"
CS1010,Programming Methodology,"This module introduces the fundamental concepts of problem solving by computing and programming using an imperative programming language. It is the first and foremost introductory course to computing.  Topics covered include computational thinking and computational problem solving, designing and specifying an algorithm, basic problem formulation and problem solving approaches, program development, coding, testing and debugging, fundamental programming constructs (variables, types, expressions, assignments, functions, control structures, etc.), fundamental data structures (arrays, strings, composite data types), basic sorting, and recursion.",4,
CS1010E,Programming Methodology,"This module introduces the fundamental concepts of problem solving by computing and programming using an imperative programming language. It is the first and foremost introductory course to computing.  Topics covered include computational thinking and computational problem solving, designing and specifying an algorithm, basic problem formulation and problem solving approaches, program development, coding, testing and debugging, fundamental programming constructs (variables, types, expressions, assignments, functions, control structures, etc.), fundamental data structures (arrays, strings, composite data types), basic sorting, and recursion.",4,
PC1222,Fundamentals of Physics II,"The module aims to bridge the gap between O level Physics and first year university physics level. The module covers the fundamentals of three branches of physics: electricity &amp; magnetism, optics and modern physics. Topics included in the part on electricity &amp; magnetism are Coulombs law, electric field and potential, capacitance, current and resistance, DC circuits, magnetic fields, magnetic effects on current, electromagnetic induction, AC circuits and electromagnetic waves. The part on optics encompasses topics such as reflection and refraction, systems of lenses, optical instruments, interference, diffraction, grating and polarization. Topics covered in the part on modern physics are blackbody radiation, photoelectric effect, atomic transitions and spectra, the uncertainty principle, wave-particle duality, radioactivity and decay processes, binding energy and fusion energy and fusion &amp; fission.",4,'O' level pass in Physics or Combined Science (Physics & Chemistry OR Physics & Biology).
ES1103,English for Academic Purposes,ES1103 serves as a bridging course for students who have taken the university’s Qualifying English Test and are deemed to require additional language support for the academic context. It aims to equip students with the knowledge of the academic genre and the ability to apply such knowledge in academic communication. The module adopts a reading-into-writing approach using themed readings as springboard texts for students’ writing and provides opportunities for analysing and internalising ways of organising academic texts. Students will acquire essential academic skills required to cope with the rigour of academic writing at a tertiary level.,4,"1. Placement through the Qualifying English Test or a pass in ES1000. 

2. Only students who matriculated in AY2016/17 and onwards can take ES1103"
MA1508,Linear Algebra with Applications,"The objective of this module is to inculcate a facility in both linear algebra and its numerical methods. The module is targeted at students in the Engineering Science Programme. Topics: systems of linear equations, matrices, determinants, numerical solutions of systems of linear equations, vector spaces, subspaces, linear independence, basis and dimension, rank of a matrix, orthogonality and orthonormal bases, linear transformations, eigenvalues and eigenvectors, diagonalization, numerical methods in approximating eigenvalues.",4,GCE ‘A’ Level or H2 Mathematics or equivalent
MA1511,Engineering Calculus,This is a seven-week module specially designed for students majoring in Engineering. It introduces the basic concepts in one variable and several variable calculus with applications in engineering. Main topics: One variable calculus. Power series. Partial differentiation. Multiple integrals. Vector Calculus.,2,GCE ‘A’ level or H2 Mathematics or H2 Further Mathematics or equivalent
MA1512,Differential Equations for Engineering,This is a seven-week module specially designed for students majoring in Engineering. It introduces the basic concepts in differential equations with applications in engineering. Major topics: First order ordinary differential equations and applications. Second order ordinary differential equations and applications. Partial differential equations and applications. Laplace transforms and applications.,2,GCE ‘A’ level or H2 Mathematics or H2 Further Mathematics or equivalent
GEQ1000,Asking Questions,"There are many ways to ask questions, and many kinds of questions that different disciplines investigate. For a start, this module introduces six dominant modes of questioning from the perspective of computational thinking, design thinking, engineering, philosophy, science, and social sciences. These six perspectives serve as a starting point to introduce all undergraduate students to different modes of questioning across these disciplines, and provide an initial exposure to how scholars from these disciplines pursue specific lines of questioning of everyday issues. We emphasize that while there is only limited time and space within one module to devote to specific disciplinary lines of investigations, we encourage all students to actively think about other lines of questioning, other questions that need to be asked, particularly in disciplines not represented in this introductory platform as we move through this journey together. We expect that in future subsequent offerings, other disciplinary modes of investigations may also be introduced.",4,
GER1000,Quantitative Reasoning,"This module aims to equip undergraduates with basic reasoning skills on using data to address real world issues. What are some potential complications to keep in mind as we plan what data to collect and how to use them to address our particular issue? When two things are related (e.g. smoking and cancer), how can we tell whether the relationship is causal (e.g. smoking causes cancer)? How can quantitative reasoning help us deal with uncertainty or elucidate complex relationships? These and other questions will be discussed using real world examples.",4,
CS1231,Discrete Structures,"This module introduces mathematical tools required in the study of computer science. Topics include: (1) Logic and proof techniques: propositions, conditionals, quantifications.  (2) Relations and Functions: Equivalence relations and partitions.  Partially ordered sets.  Well-Ordering Principle. Function equality.  Boolean/identity/inverse functions.  Bijection. (3) Mathematical formulation of data models (linear model, trees, graphs). (4) Counting and Combinatoric: Pigeonhole Principle. Inclusion-Exclusion Principle.  Number of relations on a set, number of injections from one finite set to another, Diagonalisation proof: An infinite countable set has an uncountable power set; Algorithmic proof: An infinite set has a countably infinite subset.  Subsets of countable sets are countable.",4,A-level Mathematics or H2 Mathematics or MA1301 or MA1301FC or MA1301X
CS2040C,Data Structures and Algorithms,"This module introduces students to the design and implementation of fundamental data structures and algorithms. The module covers basic data structures (linked lists, stacks, queues, hash tables, binary heaps, trees, and graphs), searching and sorting algorithms, basic analysis of algorithms, and basic object-oriented programming concepts.",4,CS1010 or its equivalent
CS2113,Software Engineering & Object-Oriented Programming,"This module introduces the necessary skills for systematic and rigorous development of software systems. It covers requirements, design, implementation, quality assurance, and project management aspects of small-to-medium size multi-person software projects. The module uses the Object Oriented Programming paradigm. Students of this module will receive hands-on practice of tools commonly used in the industry, such as test automation tools, build automation tools, and code revisioning tools will be covered.",4,CS2040C or (CS2030 and CS2040)
ST2334,Probability and Statistics,"Basic concepts of probability, conditional probability, independence, random variables, joint and marginal distributions, mean and variance, some common probability distributions, sampling distributions, estimation and hypothesis testing based on a normal population.  This module is targeted at students who are interested in Statistics and are able to meet the pre-requisites. Preclude ME students taking or have taken ME4273.",4,MA1102R or MA1312 or MA1505 or MA1507 or MA1521
EG2401A,Engineering Professionalism,"This module aims to alert and sensitise students on the kinds of situations that may arise in his professional career and teaches students to improve his/her skills in appreciating and dealing with the moral challenges posed by such situations. Students will acquire skills in dealing with ethical issues, learn about the 'codes of ethics' set by professional bodies and intellectual property rights and protection.",2,"ES1501A, ES1501B, ES1501C, EG1413/ES1531 and
Year 2 status"
MA1301,Introductory Mathematics,"This module serves as a bridging module for students without 'A' - level mathematics. Its aim is to equip students with appropriate mathematical knowledge and skill so as to prepare them for further study of mathematics-related disciplines. At the end of the course, students are expected to attain a level of proficiency in algebra and calculus equivalent to the GCE Advanced Level. Major topics: Sets, functions and graphs, polynomials and rational functions, inequalities in one variable, logarithmic and exponential functions, trigonometric functions, sequences and series, techniques of differentiation, applications of differentiation, maxima and minima, increasing and decreasing functions, curve sketching, techniques of integration, applications of integration, areas, volumes of solids of revolution, solution of first order ordinary differential equations by separation of variables and by integrating factor, complex numbers, vectors.",4,Pass in GCE ‘O’ Level Additional Mathematics or GCE ‘AO’ Levels or H1 Mathematics
CS2101,Effective Communication for Computing Professionals,"This module aims to equip students with the skills needed to communicate technical information to technical and nontechnical audiences, and to create comprehensible software documentation. A student-centric approach will
be adopted to encourage independent and collaborative learning while engaging students in team-based projects. Students will learn interpersonal and intercultural
communication skills as well as hone their oral and written communication skills. Assessment modes include a variety of oral and written communication tasks such as reports, software guides, oral presentations, software demonstrations and project blogs.",4,Students have to complete ES1000 and/or ES1103 (if required to take the module/s) before reading this module.
CP3880,Advanced Technology Attachment Programme,,12,"(IS2101 Business and Technical Communication or CS2101 Effective Communication for Computing Professionals or their equivalents)
and
(CS2103/CS2103T Software Engineering or IS2103 Enterprise Systems Development Concepts or IS2150 E-Business Design and Implementation or BT2101 IT and Decision Making)"
EG3611A,Industrial Attachment,This internship module is for B.Eng. degree with a compulsory 20-week internship. The type of internship varies according to the programmes. Internships integrate knowledge and theory learned in the classroom with practical application and skill development in a professional setting. It enables students to learn about the latest developments in the industries and to interact with engineers and other professionals as they join projects or tasks that help to develop or enhance their skills whilst contributing to the organization. Students can extend their internship module by another 4 weeks and earn additional 2 MC by registering EG3611b Industrial Attachment.,10,"Students should be of or are expected to be at least Year 3 in standing.
Student should complete CFG career coaching modules (to be finalized) prior to start of internship"
CS3230,Design and Analysis of Algorithms,"This module introduces different techniques of designing and analysing algorithms. Students will learn about the framework for algorithm analysis, for example, lower bound arguments, average case analysis, and the theory of NP-completeness. In addition, students are exposed to various algorithm design paradigms. The module serves two purposes: to improve the students' ability to design algorithms in different areas, and to prepare students for the study of more advanced algorithms. The module covers lower and upper bounds, recurrences, basic algorithm paradigms (such as prune-and-search, dynamic programming, branch-and-bound, graph traversal, and randomised approaches), amortized analysis, NP-completeness, and some selected advanced topics.",4,(CS2010 or CS2020 or CS2040 or CS2040C) and (CS1231 or MA1100)
CP4106,Computing Project,"The objective of this project module enables students to undertake a substantial computing-related project work over a period of one year. Students work individually on self-proposed projects or projects proposed by staff. They will have good opportunity to apply what they have learnt on practical problems, be it research-oriented or software development-oriented. Students should periodically submit a report make a presentation to the respective supervisors.
The project will be letter-graded.",8,Completed at least 112 MCs for the respective degree.
CS2113T,Software Engineering & Object-Oriented Programming,"This module introduces the necessary skills for systematic and rigorous development of software systems. It covers requirements, design, implementation, quality assurance, and project management aspects of small-to-medium size multi-person software projects. The module uses the Object Oriented Programming paradigm. Students of this module will receive hands-on practice of tools commonly used in the industry, such as test automation tools, build automation tools, and code revisioning tools will be covered.",4,CS2040C or (CS2030 and CS2040)
